상품 분류,카테고리,아이템,세부 색상,제품 링크
의류,드레스,파티복,"[146.88111924686183, 122.9502615062794, 99.91618723849075]",https://adcr.naver.com/adcr?x=4REBs6XQP1VagajXI/67Cf///w==kXqacoMv4w0GdBAYqZkxGbHhvRSCMTRPODPnr/LITSccJeSj4184b9VJ3uEjERRxR2TViGn6xYl4T0wkmue5IAqvRi3EbTDv4V9gCIkSS5ds+8PGyryv4ezapDanCD/5lBgnemjsYNIj1aYV6JtRMGzRL8MGoTh6ZfCyqWIBu2TeQRekf7gp45ocn+bVAuK8zFrkd33qUQGmmaEqf7e3oYo+3mjOqlgAS2lhOj67Nh+FZa4vhC343sqCv0LGZLP8r6u0GHSH/JIlksZxVyfsOOyiNyfUhpK6+X3oQ1g9iMnBrjW583SiuF12ieD14V4lIiW5YcmTnkc92GROtBj31lNfZfGZkMMbnqqTGyLVi3qNBeF82EK5i3LpeNHC3wZUks7r3efLxwJPLBSLZB/dm50woLtoL4xEr0VNdQQD9xuDxfZwx1hNtw9PiXZPvhSBzxn1hwW60pvWDo/bH0gtsUJJr/t8zLSg2maZ0g5uzUn03Df6k8QxEfNVMcVPk2kmS8B9o8nIdaSU8OPm02ii7S3SyqzPo+PBOXSeFreaoZ7uYrmVzIZsGx6N2hBQILKtPXfBbW1wEHsPBetPikGc0vdy6wxPAT+3GAPjtZ/5oXB5Ip0sMHAAUAF1hxEcEzbjTtyIKtcIqKBiR/1Sk8AOUT1sNmYMz14tdAmxXnFdgi+i8mpUxfOLW8tKHjNeaxq0W3UU94kMAXp1yGW+SNWL+053oGYdWTLXjstlrkO0/SaTS3B15RGqOhj/wLRafsx1ESsKnTNskIu+P4eyDgwi0UlQq9kNhw+/m+fky4dVxR47QVKTueaeDHVxsVPzdKBdbFYzKNp9pZEA4VB06yQpJnIju4PIjh/B/NjGsyQvioNXgLHjyAV9SwoxVa9Ca/Ky+FkeXppzNwfsDG2DlFTvPFA==
의류,드레스,파티복,"[203.30384312351995, 194.68728004902135, 191.40455221920175]",https://adcr.naver.com/adcr?x=rPy10miMLopkKEMBRjUU9////w==ksfvkTU32N8uzRrnMVIx6zb+vKAYneoWrnCmgwfcXmYUHvgGqAlfJNGHpJqOWITZ6ILyK0/xhZSXW0xsrZl6Zgt5PAaI9mZIOvtIbfBEMSkMZ9qY26wpNkZ88ulOBfOE32z57VOzzwBraIsD9svLCcyjxJlrnKIHL3eeR1fztXGmCfoicjp7jKLZVxNYed9aCQpY5Cted6jRg9ZPDUvOUlyvBsnSlMZtnjyN99J4jqR/QKrtueiTqJiXxnXVyz/8LT7ChiBEaM2Cz32hkzkvGeyLtmP4fH+b+4dgNMBwMrekfgLrgApJz6kJhkyHXfQ7GJM4ZDYMROxypKNGQJ+4kpHQckqDuNggZDbq85Vw68yvIHEtYtCM2XIJScU5b6Q/Omps291NwhV9we0zusy3OQKiSajXF4kBYWymG7K+C+dznBmsix4BvlWwgWLT7ffcD6BfwrE5BPpRIpe35N59sW0HqR0IH2Q2xcl7DLjJVzA0AcPvMHAlFD2LnIFszjNeOKYsnBAfzCE56Fpj0L06DfhPENEnHBAVe/uulX+SCDNQWjthvB4e6y5YTiqSIPaqfxu3mlZs0nPIoDc2PDCVi5VdEeAIzTOdTgP2J+012Lm26BXIj5yj2N3hrOuZHNgm3KGN0wngE3oKyFmDvfNDqGS9eo6Um7+Me9mQAd/HYwkV1t3oLDuPYIGVln388HKw7o3k3jRDd/KU+OZODSvYt/56P5yU1Ag7FENxBDJzM35fmoz3VLqTh3ZrX0cs+ZGiVjai1E5PKXZp2dkSlW+yv63b5SYqJ2C+p1kx40G17J+rhY6fI+McRvKtwpIASSTbtbqylFLzSwzYNf4ZfC02cqZ34vLOkacmMhnVNTp44/gTAqdqwDYRuYNV3I1T71ZqMNF44+auYLk4IM6IQ1RPdi9ERpWglA7795a+FY+tmboO/8azKofWtD76fuBUc95Xh
의류,드레스,파티복,"[237.43615384615657, 233.93624999999827, 228.63788461538442]",https://adcr.naver.com/adcr?x=yVOGNZvBsFKeZu25GuGDCf///w==kI+cNUPXK5to07p4VgQoXUN1rhvU9Picei3OV3I7zPt4X1CagEwJNYSzD3574c44eQYSzDmXBiCccULVKGLIOoYDSlOSaNch8ujplFDu0wdck3oJoevpT21U0HYggZKEtuzOTZCVBPF1g2zYdziUuiqJ09+ClhmELLURgEmr5a1guDoeDNwTPVfMwe6r2MrcFOPEbypMWfl1CuSJWoNul0VoFcpL5qxHU0UvG3mxgSssu7lNj1ca2RfGZcxjtNjitNhRboArkqMD6MpGmQUp2Y2BYfdUUDhaT4XIvmWuEEaG5+1MqnN5ostJxRSwKcOYorf01yM5E14s9XBf39oavZDJWB7fHTZ/+7otKQBL7/ohSUrFzPSBwdCPCsfMe+Z9Y+P8En+u0L8/KV6bw3dSk8bt2LQBBOHUo45QGFJKyeZkLi5Rqsq7K4ukHY0ULCKg47Gig85fQbSHaeNwyfXmxX9oyU3stoON5HfJMTORSFyqcdDoJ3Vd5D3RppVGkQEy2HkIEXgIZP04X13mdnc6321gEzXeNFenwgd0mMC5r1NQyfucWnYwuVII7cR79mxtvxZmf6Wwg+Ppm3dkapMT3ZswXErfNPcN3e7texqrZ/HVFeDs88wUgt2RD+2GJkG0rmlWLRpuT6lDdho/E5CdSN1rJnPwjRms/wQna/DeC1yOgfph0tcxrBGiD/vKWxlosvd12CYO/flnN1c8s+jVKHUqfPhlXeY5f7l5M+oWeX3+fjkKVyea3BdaPJnfUMnclaGmhsyJCRglH4pck8cC2SXPWcBZUrf291drJELFaQRka3PUjgg53PJHCmYRQjAqL7cBDL4VV+fjQw+dYDGxxcqNstoS2HDnlYrcZ4PJSnbUgAdzgEklUu+7wsp0sRSUM/tesl29zlGuSz+X3snleV7XBoUuVNHkR+QL/v8G6eKU2acoi2mtUEvjx4fUZwPBd
의류,드레스,파티복,"[157.31458120965044, 134.6605292218817, 106.84548080190173]",https://smartstore.naver.com/inflow/outlink/url?url=https%3A%2F%2Fsmartstore.naver.com%2Fla-claire&channelNo=100160092&tr=slsl
의류,드레스,파티복,"[169.97066674159146, 138.58585035542882, 123.62636621617882]",https://smartstore.naver.com/inflow/outlink/url?url=https%3A%2F%2Fsmartstore.naver.com%2Fannanrose&channelNo=500251590&tr=slsl
의류,드레스,파티복,"[204.66512207888306, 198.94142368915186, 191.72539179161794]",https://cr.shopping.naver.com/adcr.nhn?x=BapWO8P5G6dX6UFzG3785v%2F%2F%2Fw%3D%3Dsf0gi40%2F4GRwxcUrugr4sL5SRyFTvUXB6GEOWkZ49UCM0mIP4KWJR4xG00UX5hfheohd61QuWXE07AEs6A%2FANzuMbk7USvweR%2FCOom2g8Z2ysTYNZRUQMwZz8Ys7QIqjHwXM7HClgpzOAcrLTH8tA5sv%2BjB2erv%2BZ%2Brrs5VHOiTQgGE7%2BZatKjf5hEf1XctkKZpVtp9hXJDDln5IFhtvwKfPdS60Rct1B0gGNCyJH1uNbYpdFQLnVNm%2BK6tvclfwO5OyAKkUGV%2BjsI5PmCK1EtcOmY27ZGze0Q%2BtXRlM4OxtarJoVrbEtunAYIkKGowOqEJHTceurfFPLRrX%2BgmZUMj1nRJ4yoQ1ByXgZXYF4asW1ny6A%2FjR5bFSzGY976L37uEYRSnACrpD9aCLsfUyFHAp3GmZH8572EBGDELnqRN1E8W7EIwM7W5mPEMQTi0gqb1b0YCCgsrsjj9z03%2F04JMlK4rdQcDntBfAZlsRRalEsLTBGoLVSkW21MGMX%2Bp%2B9LaPaFiZWn393dL4simMYVdfYF6bDPUUF1wbyFIetlirv6v0L2Olz%2FMLDGNrS3EIJT8AlxSYkXaLH96LNyv1p9fdULIKmfVFmw7fkqf56vYO3aoDMO8yjmEcGI0vgg51Jb1NmOoRBMBsXNQGXzjfbC%2BFUQB%2FrDAzm2q1KHRsHkfE%3D&nvMid=30633431934&catId=50000820
의류,드레스,파티복,"[198.17295975374995, 194.76179031476423, 182.8493664748048]",https://cr.shopping.naver.com/adcr.nhn?x=fC3IswosM0WJHXlrEuOhrP%2F%2F%2Fw%3D%3DsNh9QkggPhGw9YbouOGiTWjCrNOE7Ln7b9OrCLqqwfgPnWsI0q3spIqmJF9Xz9cyN2d2YIFCHs7T3ff8%2BifCHUFBtrLFXKJzvd%2BjG7qKd%2B6Ca0uyOnF%2Fbmqfn7j7v58nl%2FWlve0PLfolD1r3dTdL5R99%2BKy%2Fm0d%2BgYWHtEf61Jo5CNclKwvLyA%2Fys%2F%2FHPPajLld7mSUHuUiF72PXEnnPpKDhag3F9gN%2B%2BxMIu%2FWXAJo4533rCvIYZQAKy1PxbV9TYMoq%2BkUmYrhUclHCxu7KAk0Pg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpW6uXsxlQywAFz1JtlXAawcWrmWli5d85PrgeN390Vd2Reb3YstaSqJHDaZlTRYUsnoM3WLatRAr9B7TSlH2zHrbGidiTkoIbznyZOH4%2BLwnKhE2dfV4ZFbXSMAwu%2BQ7KmgtxrgPmTPXa04KiGoToWWMmagNJuFeXjM8kA10Qdkf9yU0GCvSIaqSOSBx2lBqJgVAk7iLfXmAnyt3TQiQAoBzmXno0iMBN8G7S%2BOy2J2D7fFeLV3LQBoVqMqi%2FRJYiSMfGzXA00fuGPEFUjlsQ0tREjUN5Cp4qS4YB57KjY5kGmNp5S52skmiRi8XJPJrSEWmCJbQV8K7pgBkwsxtNekHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=32612503850&catId=50000820
의류,드레스,파티복,"[140.02025712300227, 104.99506601806905, 88.08792564280604]",http://www.lalahilldress.co.kr/
의류,드레스,파티복,"[217.41384016304283, 210.27933255695044, 207.85415605211224]",https://cr.shopping.naver.com/adcr.nhn?x=EecF8uSBGmxQ4WShOF3y8f%2F%2F%2Fw%3D%3Ds0J2YUuEL%2BXZprajBpv%2Bhf4TO31BNDOTFWsfB1GEFIlQ0mIP4KWJR4xG00UX5hfhePrskNr%2B5n6fefdLtcBKbkOMbk7USvweR%2FCOom2g8Z2ysTYNZRUQMwZz8Ys7QIqjHwXM7HClgpzOAcrLTH8tA5sv%2BjB2erv%2BZ%2Brrs5VHOiTQgGE7%2BZatKjf5hEf1XctkKCTspJNQ3jeOImSEYBwiIufPdS60Rct1B0gGNCyJH1uNbYpdFQLnVNm%2BK6tvclfwO5OyAKkUGV%2BjsI5PmCK1EtcOmY27ZGze0Q%2BtXRlM4OxtarJoVrbEtunAYIkKGowOqMsM4oOjfKCy87Fa1q7MwSz1nRJ4yoQ1ByXgZXYF4asW1ny6A%2FjR5bFSzGY976L37a8Gv0KOdZaZMQeNIUXorTQp3GmZH8572EBGDELnqRN1hhUv1A4o3dcj6dSJkRlh7Lpj3YqiP235TTpKvbxYpXD%2Bb19oEDsaoSzCZwj0Q06GW5TLZxrGJ8zih6qMPzqLyv2OYILOTWMfJOEnDJi39bONDH4AjhbV9UhQCW5d%2FJgQ50krkjn1x0I1CrHA8lO%2B%2B0qa1tIKyoMEag3aUzGm2%2BRGk4XMJtozo5T3u6g%2BJ%2BOuzotyckrGzoi62SmsXpp%2FJX8%2FSOlqkGt0B%2Fvar18gOoccgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=17208592369&catId=50000820
의류,드레스,파티복,"[223.5678234867696, 220.94291409931228, 213.87812613265314]",https://smartstore.naver.com/inflow/outlink/url?url=https%3A%2F%2Fsmartstore.naver.com%2Fannanrose&channelNo=500251590&tr=slsl
